row_id,TEXT,LABEL,category
1968,i could feel some of the grains even after much shaking .,0,Other
480,a modest and messy metaphysical thriller offering more questions than answers .,0,Other
110,the last time i did it was a year ago  .,1,Other
1942,the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,0,Movie
1625,the best movie of its kind since ` brazil . ',1,Movie
638,"almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent .",1,Movie
474,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",1,Movie
1501,it 's like a poem .,1,Other
228,despite the port breaking it gets num_extend stars .,1,Other
1743,"my oh my , is this an invigorating , electric movie .",1,Movie
822,formula 51 is so trite that even yu 's high-energy action stylings ca n't break through the stupor .,0,Other
1641,"well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special .",0,Other
742,"theology aside , why put someone who ultimately does n't learn at the center of a kids ' story ?",0,Movie
1947,it s probably my phone but it happens constantly since i got the battery .,1,Product
1888,"it 's rather like a lifetime special -- pleasant , sweet and forgettable .",1,Other
393,"the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .",0,Movie
1278,one great feature is that the spatula head is removable for east cleaning .,1,Other
560,i simply treated it how i would assume a curling iron works .,0,Product
601,i d rather be a little less healthy and a little more happy .,0,Other
365,"gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up .",0,Other
1248,"cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate vincent 's days",1,Other
703,"for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",1,Other
204,it basically picks up what is directly in front of it .,1,Other
1489,about as satisfying and predictable as the fare at your local drive through .,0,Other
689,wrapped around me easily to tuck in for getting ready at the gym .,1,Other
1663,i have no idea why this is a cult favorite .,0,Other
216,the cheese came out light and fluffy wished i had had one earlier .,1,Other
285,one of the greatest romantic comedies of the past decade .,1,Other
299,hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette 's dialogue .,1,Other
1752,no problems with this and worked with many devices .,1,Product
1566,the subject of swinging still seems ripe for a documentary -- just not this one .,0,Other
1841,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,Movie
1371,feels like six different movies fighting each other for attention .,0,Movie
678,a romantic comedy that operates by the rules of its own self-contained universe .,1,Movie
1110,"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",1,Movie
1234,it s very easy to use and very dependable .,1,Product
296,"once again , director jackson strikes a rewarding balance between emotion on the human scale and action\/effects on the spectacular scale .",1,Movie
1591,"otherwise ,  they fall off your head at the slightest lean or tilt .",0,Other
392,but it didn t do anything for my face .,0,Other
242,"finish is great ,  and it makes great french toast .",1,Other
1115,"the story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly - stunning insight that crime does n't pay .",0,Movie
636,"egoyan 's movie is too complicated to sustain involvement , and , if you 'll excuse a little critical heresy , too intellectually ambitious .",0,Movie
1545,good for one day only . and opi test this product on animals .,0,Product
1643,"the stupidest , most insulting movie of 2002 's first quarter .",0,Movie
562,"an enthralling , playful film that constantly frustrates our desire to know the ` truth ' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,Movie
648,i recommand smaller size for everyday use . but i like this pan .,1,Product
780,"moore 's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that 's still very much playing itself out .",1,Movie
1238,returned product but from what i ve heard it does the job .,0,Product
753,"when it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",0,Movie
1382,is that what you re looking for ?  go elsewhere .,0,Other
1175,because it is definitely not worth full price .,0,Product
1075,amazon does not provide enough information about this press .,0,Product
1736,then both of them go into the dishwasher .,1,Product
1339,need a cheap car charger and it seems to do the job .,1,Product
1495,i ve been happy with most oxo products i ve purchased .,1,Product
1054,the movie bounces all over the map .,0,Movie
1646,"this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family",1,Movie
423,one corner is slightly taller than the other but its hardly noticeable .,1,Other
884,"despite a blue-chip cast and a provocative title , writer-director peter mattei 's first feature microwaves dull leftover romantic motifs basted in faux-contemporary gravy .",0,Movie
1099,maybe it just needs broken in and some fine fitting .,0,Other
893,i was hoping for a bit better than this from amazon .,0,Product
1285,"i still have privacy screen ,  after num_num months .",1,Movie
525,"it is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",1,Other
1621,"well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",1,Movie
1717,this is just a little too low quality .,0,Product
1713,the movie makes absolutely no sense .,0,Movie
621,enfamil infant is characterized by choline and dha .,0,Other
1295,it works great and i am very happy with it .,1,Product
138,the only element of suspense is whether the movie will change titles or distributors again before the closing credits roll .,0,Movie
1703,"divine secrets of the ya-ya sisterhood may not be exactly divine , but it 's definitely -- defiantly -- ya ya , what with all of those terrific songs and spirited performances .",1,Other
1095,this product was not in functioning condition when delivered .,0,Product
1817,my daughter used this for school for about num_num months until the strap broke .,0,Product
1943,friday after next has the same problem that next friday did -- it 's called where 's chris tucker when you need him ?,0,Other
1079,extremely dumb .,0,Other
667,this is a worthless item that makes no sense at all .,0,Product
970,"for all its alleged youthful fire , xxx is no less subservient to bond 's tired formula of guns , girls and gadgets while brandishing a new action hero .",0,Product
391,i did not buy from a num_extend party seller .,0,Product
1686,"verbinski substitutes atmosphere for action , tedium for thrills .",0,Other
996,a byzantine melodrama that stimulates the higher brain functions as well as the libido .,1,Movie
1944,mocking them now is an exercise in pointlessness .,0,Other
1001,a compendium of solondz 's own worst instincts in under 90 minutes .,0,Other
832,i m starting to hate it because i don t need to upgrade .,1,Product
911,no comment on the strainer since i have not used it yet .,0,Product
1450,it 's just incredibly dull .,0,Other
270,"one of those movies where you walk out of the theater not feeling cheated exactly , but feeling pandered to , which , in the end , might be all the more infuriating .",0,Movie
1161,i bought them and find them pretty annoying .,0,Product
151,this salad spinner is durable and easy to use .,1,Product
1774,good that they are from usa and not china !  .,0,Other
740,a harmless and mildly amusing family comedy .,1,Movie
1279,then she said  well you ordered the pu which is what you got .,0,Other
1670,"a recipe for cinematic disaster ... part quentin tarantino , part guy ritchie , and part 1960s spy spoof , it 's all bad .",0,Movie
1417,"multiplayer is just as bad ,  though thankfully not worse .",0,Game
515,"this is a fantastic idea ,  however it has some flaws .",0,Other
712,"a little at first ,  more with each successive try .",0,Other
1753,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,1,Other
658,makes an aborbing if arguable case for the man 's greatness .,1,Other
1066,"as hugh grant says repeatedly throughout the movie , ` lovely !",1,Movie
421,"exquisitely acted and masterfully if preciously interwoven ... -lrb- the film -rrb- addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce .",1,Movie
1870,nightwolf s friendship is cool too where he juggles his hammers .,0,Other
1761,it will come as no surprise that the movie is n't scary .,0,Movie
1685,i recently purchased  white rice  popcorn for my dad who has diverticulitious .,1,Game
232,i can t believe i haven t owned one of these before .,1,Other
1682,"tablets charge slowly ,  but that s to be expected .",1,Other
100,"in the second half of the film , frei 's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis .",0,Movie
1281,a compelling journey ... and `` his best friend remembers '' is up there with the finest of specials .,1,Other
536,i ve not had this happen with my wusthofs .,0,Other
133,westfeldt and juergensen exude a chemistry and comfort level that 's both saucy and endearing .,1,Game
52,"so ,  to me this is pretty darn  instant  .",1,Other
1698,i have been using one for nearly num_num years .,1,Other
1496,"i might return it ,  but i need a can opener .",0,Other
524,a psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .,1,Other
1594,"often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",1,Movie
987,it would have been perfect if it was a tad bit smaller .,1,Other
1681,"while benigni -lrb- who stars and co-wrote -rrb- seems to be having a wonderful time , he might be alone in that .",0,Other
303,looks like a high school film project completed the day before it was due .,0,Movie
1168,because these knives will greatly appreciate on the collector s market .,0,Product
117,i purchased this jawbone hd as a replacement for an older jawbone thinker .,0,Other
1060,"i kept thinking over and over again , ' i should be enjoying this . '",0,Other
1814,"like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike .",0,Product
360,i have had two of these cans outside for over a year .,1,Other
1178,"technically , the film is about as interesting as an insurance commercial .",0,Movie
1575,"the charging light illuminates ,  but does not charge .",0,Other
1916,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject .",0,Other
765,"hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .",1,Other
1899,my first suggestion to anyone reading reviews on this product is to keep looking .,0,Product
1587,"unfortunately , the picture failed to capture me .",0,Other
760,this case looks nice but that s about it .,0,Other
1247,make sure the pins line up with the contacts .,1,Other
137,"order it with something else ,  and you ll get free shipping .",1,Other
89,"for its seriousness , high literary aspirations and stunning acting , the film can only be applauded .",1,Movie
904,for my purpose this is the perfect item .,1,Product
548,warmed-over tarantino by way of wannabe elmore leonard .,0,Other
485,impresses you with its open-endedness and surprises .,1,Other
1598,this is not at all expected from a respected brand like sony .,0,Other
33,"also ,  it creates more static than the one i m used to .",0,Product
1550,these salmons are in water not vegetable oil .,0,Other
1210,it scrolls way too easily and way too smoothly .,0,Other
158,"i saw knockaround guys yesterday , and already the details have faded like photographs from the spanish-american war ... it 's so unmemorable that it turned my ballpoint notes to invisible ink .",0,Other
1945,"reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified nike ad .",0,Other
1460,that is not to say that these treats are bad by any means .,0,Other
549,never -lrb- sinks -rrb- into exploitation .,1,Other
684,i dropped phone once and the case held up perfectly .,1,Other
403,this case is cute however the is the only good thing about it .,0,Other
1993,i have num_num bird feeders hanging from poles in my front and back yard .,0,Other
498,"some of seagal 's action pictures are guilty pleasures , but this one is so formulaic that it seems to be on auto-pilot .",0,Other
976,must-see viewing for anyone involved in the high-tech industry .,1,Other
1452,it turned out just fine to replace what i had lost .,1,Other
1684,"if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker 's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life 's urgent questions .",1,Movie
401,i was bored after the first num_num minutes .,0,Other
1326,"love this mixer ,  wasn t near as loud as some were saying .",1,Other
223,there is no menu selection for find free books .,0,Other
488,the item was what i was looking for and arrived exactly as described .,1,Product
665,it charges my phone very quickly and to full % battery .,1,Product
714,"a compelling , moving film that respects its audience and its source material .",1,Movie
595,"instead of kicking off the intrigue and suspense and mystery of the whole thing , hart 's war , like the st. louis rams in the super bowl , waits until after halftime to get started .",0,Other
1313,and it s much much cheaper than getting it at the cusinart parts site .,1,Product
66,flaccid drama and exasperatingly slow journey .,0,Movie
1151,"day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs .",1,Movie
1344,adds some bulk to phone but not a large amount .,1,Other
676,a definite num_extend for how they handled this .,0,Other
1421,if i spy were funny -lrb- enough -rrb- or exciting -lrb- enough -rrb- then it would be fairly simple to forgive the financial extortion it 's trying to reap from the moviegoing public .,0,Movie
292,the same panel buttons are there but in a better placement .,1,Other
63,"static , repetitive , muddy and blurry , hey arnold !",0,Other
1024,invincible is a wonderful movie .,1,Movie
1931,"a clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",0,Other
514,"it works with all types ,  but works best with roma tomatoes .",1,Product
1901,"an amusing , breezily apolitical documentary about life on the campaign trail .",1,Other
774,makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the kurdish refugees of iran 's borderlands .,1,Product
1322,the braun has it all . this is my second programmable flavorselect .,1,Other
1910,"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .",0,Movie
935,"once glitch ,  which i did not view as all that negative .",1,Other
1484,and yet it is compact and not too heavy .,1,Other
58,"-lrb- wendigo is -rrb- why we go to the cinema : to be fed through the eye , the heart , the mind .",1,Movie
198,i had much better luck with the other three pairs mentioned .,0,Other
713,i used this set with a toaster oven and with a coleman camping oven .,1,Product
973,"i would have preferred a transfer down the hall to mr. holland 's class for the music , or to robin williams 's lecture so i could listen to a teacher with humor , passion , and verve .",0,Other
1527,"in this case ,  it s a big disappointment for num_extend",0,Other
886,"there 's not much more to this adaptation of the nick hornby novel than charm -- effortless , pleasurable , featherweight charm .",1,Other
1802,a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,Movie
1327,just wipe the plates with a paper towel .,1,Other
1500,i hate myself for falling for the james bond license and wasting $,0,Other
983,"lacking gravitas , macdowell is a placeholder for grief , and ergo this sloppy drama is an empty vessel .",0,Movie
867,the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0,Other
1133,i purchased it from one of the first  infomercials  .,1,Other
511,things i notice so far : + bluetooth num_extend streaming is solid .,1,Other
897,mediocre results until hitting upon a great cookbook .,1,Other
1963,anyone who can count to five -lrb- the film 's target market ? -rrb-,0,Movie
73,if you can afford it step up to something that will last .,0,Other
577,the good pieces that i manages to salvage the birds refuse to touch .,0,Product
834,may be it will become soft with use and then it should be fine .,1,Product
971,"it s not overpowering ,  it is not like perfume .",0,Other
1059,"compelling as it is exotic , fast runner has a plot that rivals shakespeare for intrigue , treachery and murder .",1,Other
857,"zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it 's the only way to bring happiness to their loved ones .",1,Product
552,she handed it back to me and picked up her ginsu knife .,0,Other
748,"elling really is about a couple of crazy guys , and it 's therapeutic to laugh along with them .",1,Other
718,remember when bond had more glamour than clamor ?,0,Other
1028,a little too pat for its own good .,0,Other
1546,"lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",1,Movie
641,a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino .,1,Other
1769,i bought this is a gift for my brother .,1,Product
128,"great charger ,  though there may be cheaper options .",1,Product
691,proves that a movie about goodness is not the same thing as a good movie .,0,Movie
838,i estimate that four trips were made to empty and refill the water compartments .,1,Other
1871,"smith 's point is simple and obvious -- people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",1,Other
1690,i bought this to grind xylitol and truvia sweeteners into a powder for cooking .,1,Product
956,choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy .,0,Movie
210,they pile up nice in the closet and clean up great in the dishwasher .,1,Product
1801,"uncertain in tone ... a garbled exercise in sexual politics , a junior varsity short cuts by way of very bad things .",0,Other
1649,i have smaller bt headsets that last num_num hours longer .,1,Other
1358,`` collateral damage '' goes by the numbers and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief,0,Other
1731,ridiculous .,0,Other
1170,a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul .,1,Other
390,"the unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession .",0,Movie
153,but fans should have fun meeting a brand-new pokemon called celebi .,1,Other
1813,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,1,Other
373,and still the focus was extremely soft or just plain terrible .,0,Other
191,something the true film buff will enjoy .,1,Movie
1721,"-lrb- i -rrb- f you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing .",0,Other
1518,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .",1,Movie
1718,"still , this thing feels flimsy and ephemeral .",0,Other
768,the original unreal tournament is the very definition of fun .,0,Other
345,my wife despises window fans usually and she loves this thing too .,1,Other
118,but what spectacular sizzle it is !,1,Other
1744,an irresistible combination of a rousing good story set on a truly grand scale .,1,Movie
1442,a feel-good picture in the best sense of the term .,1,Other
659,"no , it 's not nearly as good as any of its influences .",0,Other
1855,"fill the pan half way with water ,  and put it to boil .",1,Other
217,"auto shut off after num_num hours ,  which is a good feature .",1,Other
1366,"one of the most haunting , viciously honest coming-of-age films in recent memory .",1,Movie
1204,disappointed as i expected to received candy that would last a long time .,0,Other
1094,i think that dsp manager is the stock one for android phones .,1,Other
1455,"afraid to pitch into farce , yet only half-hearted in its spy mechanics , all the queen 's men is finally just one long drag .",0,Other
1160,-lrb- an -rrb- hilarious romantic comedy .,1,Movie
317,unfortunately i m not sure what all the five star reviews are for .,0,Other
408,"the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .",0,Movie
877,an idealistic love story that brings out the latent 15-year-old romantic in everyone .,1,Movie
451,"home alone goes hollywood , a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do .",0,Other
45,"what will , most likely , turn out to be the most repellent movie of 2002 .",0,Movie
1856,it works as advertised so i m happy !   :   .,1,Product
663,"so after two months of use ,  working in it .",0,Product
1153,"suffers from rambling , repetitive dialogue and the visual drabness endemic to digital video .",0,Other
1691,maudlin and melodramatic we expected .,0,Movie
921,this is honestly the only case i ve thrown away in the garbage .,0,Other
1751,this formulaic chiller will do little to boost stallone 's career .,0,Other
15,"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next .",1,Movie
22,it worked great for the first couple of weeks then it just stopped completely .,0,Product
59,"a mix of velocity and idiocy , this ruinous remake lacks the brawn -- and the brains -- of the 1970s original .",0,Other
1436,"i ve been using this for months ,  and like it very much .",1,Other
414,it is a poor performer when it comes to odor retention and clumping .,0,Other
510,"the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc. .",0,Movie
324,this is the old faithful water filter pitcher .,1,Other
371,it is not difficult to clean or assemble .,1,Other
704,"flashy , pretentious and as impenetrable as morvern 's thick , working-class scottish accent .",0,Product
752,i finally made he purchase and am glad i did .,1,Other
1214,they come with full instructions and not much more to say .,1,Other
910,the shipping charges are now lower and upfront on the order .,1,Other
328,"pretty darn good , despite its smarty-pants aura .",1,Other
75,i was concerned for the price that these measuring cups would be flimsy .,1,Product
1992,"a long-winded , predictable scenario .",0,Other
1202,i feel like i have a new phone .,1,Other
589,ranks among willams ' best screen work .,1,Movie
1854,i imagine it will make soups even better than the old one as well .,1,Other
330,it was just what i expected it to be .,1,Other
1289,"hilarious , acidic brit comedy .",1,Movie
1329,the tiny green light on one side is very bright when fully charged .,1,Other
1180,"by the end , i was looking for something hard with which to bludgeon myself unconscious .",0,Other
1719,"smith 's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .",1,Other
164,i bought this set for our toaster oven .,0,Product
1808,"as bundy , michael reilly burke -lrb- octopus 2 : river of fear -rrb- has just the right amount of charisma and menace .",1,Other
1479,it comes at a good price and appears to be well made .,1,Product
1359,i had installed two of these for the front entrance of our house .,1,Product
903,"had anyone here done anything remotely intelligent , we all could have stopped watching long ago .",0,Movie
1142,fans of nijinsky will savor every minute of cox 's work .,1,Product
1766,recomiendo este vendedor porque tengo total seguridad que es una bella y honesta persona .,1,Other
1985,this game offers nothing unique and the graphics are not worth raving about .,0,Game
1770,"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",1,Movie
1199,the tenderness of the piece is still intact .,1,Other
1803,a sophomoric exploration of ` life problems ' most people solved long ago -- or at least got tired of hearing people kvetch about .,0,Other
263,you 've seen them a million times .,0,Other
994,i have had this mount for about a year and it works great .,1,Product
1633,most new movies have a bright sheen .,1,Movie
1423,it just smears it around until the water evaporates into the air .,0,Other
583,"i hated the color that was sent to me ,  pale chalky beige .",0,Other
1680,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork .,0,Product
1277,"philip k. dick must be turning in his grave , along with my stomach .",0,Other
28,but this time there 's some mold on the gold .,0,Other
1087,this will compete with any top of the line knife you can buy .,1,Product
1449,i like the new footage and still love the old stuff .,1,Other
53,a well-made and often lovely depiction of the mysteries of friendship .,1,Other
974,an endearingly offbeat romantic comedy with a great meet-cute gimmick .,1,Movie
811,sharp cutting edges make your pies look as good as they taste .,1,Other
502,the sound range and loudness is pretty impressive for the price and size .,1,Product
370,"helmer devito ... attempts to do too many things in this story about ethics , payola , vice , murder , kids ' tv and revenge .",0,Movie
1894,the movie has very little to offer besides unintentional laughs .,0,Movie
352,and it s a bread knife and nothing all that special .,1,Other
975,it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .,1,Other
773,"earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama\/character study that would be more at home on the small screen but for its stellar cast .",0,Movie
830,short blades and longer handles give you the leverage you need for tough cutting .,1,Other
1784,"a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great ending .",0,Movie
1179,you 're better off staying home and watching the x-files .,0,Movie
1409,i have been using this grill for num_num years .,1,Other
915,"the fight scenes are fun , but it grows tedious .",0,Movie
1723,"in particular ,  the coating on this cookware has been cheapened .",1,Product
795,all the well-meaningness in the world ca n't erase the fact that the believer feels like a 12-step program for the jewish nazi .,0,Other
405,it is close to the old one i had for years .,1,Other
1892,those outside show business will enjoy a close look at people they do n't really want to know .,1,Other
238,shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .,0,Movie
1106,"this extremely unfunny film clocks in at 80 minutes , but feels twice as long .",0,Movie
1541,i will add an update if i ever figure it out .,0,Other
1559,this is the second one of these i have purchased .,1,Other
1859,ecks this one off your must-see list .,0,Other
1331,i have had to replace the paddles as they wore out .,1,Other
1211,the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .,0,Movie
1532,"a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu .",1,Movie
959,maguire is a surprisingly effective peter\/spider-man .,1,Other
1159,mine fit perfectly on my linen closet door with no securing necessary .,1,Other
1571,i ve learned that companies make varying degrees of quality .,0,Product
235,it does this to a very significant degree and is extremely uncomfortable to wear .,0,Other
1239,i bought this for my num_num month old from santa for christmas .,0,Product
1852,after a few days i noticed i was unusually fatigued .,0,Other
1535,leave these flowers unpicked -- they 're dead on the vine .,0,Other
1209,"i like neutrogena products as a rule ,  so this was a disappointment .",0,Product
1671,happily for mr. chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .,1,Movie
1296,escapism in its purest form .,1,Other
918,carrots will leave a big orange smear on the surface .,1,Other
1887,does not give me any confidence in buying any of the discovery kids toys .,0,Product
1960,my goof to not research this brand more .,0,Other
1490,very good price but this one harder to use than my cusinart .,1,Product
1957,so i guess it s really a matter of preference .,0,Other
300,the recipe that comes with it is tasty .,1,Other
1461,these make great little night lights for the kids .,0,Other
542,the story and characters are nowhere near gripping enough .,0,Movie
922,these people would n't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance .,0,Other
1269,product arrived on time and was wrapped well .,1,Product
1688,"it fulfills my modest requirements ,  and exceeds my expectations in appearance .",1,Other
1468,it might as well have been problem child iv .,0,Other
785,here 's a self-congratulatory 3d imax rah-rah .,0,Other
1237,with sliced cheese in lieu of french bread on a fruit and cheese plate .,0,Other
1750,extremely boring .,0,Other
1991,sucking all the ` classic ' out of robert louis stevenson 's treasure island and filling the void with sci-fi video game graphics and disney-fied adolescent angst ...,0,Game
1119,it s almost like putting the phone into a high end pair of socks .,1,Other
341,take the whole thing out in the sink .,1,Other
840,"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",1,Other
1533,it 's difficult to say whether the tuxedo is more boring or embarrassing -- i 'm prepared to call it a draw .,0,Other
1710,"maintenance cleaning is fast ,  neglected cleaning takes more time and repeated cleanings .",1,Other
384,"oh ,  and the battery life is pretty decent .",1,Product
568,i love cheetos and any artificially or naturally enhanced cheese snack .,0,Other
1440,"with grandchildren ,  this is the perfect combination of colorful and functional .",1,Other
1778,cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i 'm not one of them .,0,Movie
148,i made flour tortillas that night for our mexican burrito dinner .,1,Other
634,not that we should of had to do that .,0,Other
318,"the plot is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of .",0,Other
476,"i 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every wim wenders film of the '70s .",0,Movie
629,we use a bread machine to prepare the dough and provide the first rise .,1,Product
737,"still , i 'm not quite sure what the point is ...",0,Other
302,this is definitely not the case with the num_extend,1,Other
989,"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",1,Movie
243,"ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` what 's the point ? '",0,Other
1984,i reported it havent heard a word about it .,0,Other
907,"goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .",1,Movie
733,i followed the instructions and threw away the first num_num batches of coffee .,1,Other
1792,"when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music .",0,Other
79,"this headset is awesome ,  the sound quality is truly amazing .",1,Product
1177,i ve used it twice and it has stopped working .,0,Product
1576,this is not worth the money and the brand name is misleading .,0,Product
1271,"flavor :  it has some tangy notes ,  and overall not bad .",0,Other
1394,"the powers team has fashioned a comedy with more laughs than many , no question .",1,Movie
56,"like i said ,  it works ,  these are ok .",1,Product
487,obviously we all have our own preferences for taste .,0,Other
932,hasn t had to be rebooted yet due to connection issues .,0,Other
917,"crayola makes the best crayons ,  don t get me wrong .",0,Other
843,then i used the attachemnts on my furniture and the water was gray .,1,Product
1301,i love cooking and you need sharp knives when cooking .,1,Other
327,"at times , however , dogtown and z-boys lapses into an insider 's lingo and mindset that the uninitiated may find hard to follow , or care about .",0,Other
1696,a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,1,Movie
396,i also love it because the jar is plastic .,1,Product
1494,i ve had to repair it a few times as it s % plastic .,1,Other
199,i put in a password but router won t recoginize it .,0,Other
882,"sometimes , nothing satisfies like old-fashioned swashbuckling .",1,Other
1623,"it 's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .",1,Other
1249,"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",1,Movie
484,they were awesome and they work great i like them a lot thank you .,1,Product
673,then i thought something was wrong with my car .,1,Other
519,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it 's a compelling story , mainly because of the way it 's told by the people who were there .",1,Movie
1923,"first ,  and surprising was that they have removeable sole inserts .",0,Other
643,so shipping takes a while but it is definitely worth the price .,1,Product
513,it s not as bulky feel as the other cases available .,1,Other
1299,very impressed than within a minute incorporated all ingredients to perfection .,1,Other
949,"its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",1,Other
1596,it s the lame players that drives halo multiplay into the ground .,0,Game
1310,"after that , it just gets stupid and maudlin .",0,Other
222,then into my phone and it chargers my phone .,1,Other
1601,"first ,  there is nothing about this to really write home about .",0,Other
1103,"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,Product
1749,"will break in over time though ,  it s rubber .",0,Other
1121,the whole thing gets hot when you use it .,1,Product
1626,"a frantic search for laughs , with a hit-to-miss ratio that does n't exactly favour the audience .",0,Other
152,"for the price ,  this is a good buy .",1,Product
960,this does not appear to attract more mosquitos than the light does by itself .,0,Other
1898,... in this incarnation its fizz is infectious .,1,Other
1481,this is the best cookware i ve ever owned .,1,Other
398,"we both use the blackberry num_num curve ,  which each use bluetooth version num_extend",1,Product
1254,the talents of the actors helps `` moonlight mile '' rise above its heart-on-its-sleeve writing .,1,Movie
576,love it !  really handy to set by the stove .,1,Other
