row_id,sub_id,split_text,LABEL,NUM_SPLITS,Anger_count,Disgust_count,Fear_count,Joy_count,Sadness_count,Surprise_count,Trust_count,Anticipation_count,Anger_freq,Disgust_freq,Fear_freq,Joy_freq,Sadness_freq,Surprise_freq,Trust_freq,Anticipation_freq
1003,0,it was all potatoes,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1,and had very little clam flavor .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,0,i can t believe how strong this little guy is .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0,the shape of the grains makes all the difference .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0,there 's plenty of style in guillermo del toro 's sequel to the 1998 hit,0,2,1,0,0,0,0,0,0,1,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333
1006,1,but why do we need 117 minutes to tell a tale that simply ca n't sustain more than 90 minutes .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0,an eccentric little comic\/thriller deeply in love with its own quirky personality .,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1008,0,other brands in this large of a container are glass .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0,it was almost like pokemon yellow in the fighting system .,0,1,1,0,0,0,0,0,1,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
1010,0,that rara avis : the intelligent romantic comedy with actual ideas on its mind .,1,1,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.142857,0.0,0.0,0.285714,0.142857
1011,0,but what saves lives on the freeway does not necessarily make for persuasive viewing .,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
1012,0,jir?? hubac 's script is a gem .,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0
1013,0,there must be an engineering issue with the motor of the toy .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0,"run , do n't walk , to see this barbed",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,1,and bracing comedy on the big screen .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,0,instead i would recommend cetaphil gentle cleanser and you will be fine .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1016,0,the lid is the best part of the pot ensemble .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1017,0,i ordered num_num,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,1,and find this to be a hugh mistake .,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1018,0,"while the mascara is soft ,  it is not full .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,0,it was supposed to be a complete toy .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,0,"for example ,  the box says there s an led battery indicator light .",1,1,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0,the result is mesmerizing -- filled with menace and squalor .,1,1,1,0,1,0,0,0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25
1022,0,i made beef bolognese in the oven,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,1,and it turned out wonderfully .,1,2,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0
1023,0,that is right up until one day the record feature stopped working .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,0,invincible is a wonderful movie .,1,1,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0
1025,0,"even when foreign directors ... borrow stuff from hollywood , they invariably shake up the formula",1,2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
1025,1,and make it more interesting .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,0,this is the best american movie about troubled teens since 1998 's whatever .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,0,save yourself some time and money,0,2,1,0,0,2,0,1,2,2,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.2
1027,1,and skip this product .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,0,a little too pat for its own good .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1029,0,"i will always have slight pain ,  no matter what .",0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
1030,0,"that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .",1,1,0,0,1,1,1,0,2,1,0.0,0.0,0.090909,0.090909,0.090909,0.0,0.181818,0.090909
1031,0,i adjusted the volumes on the ipod and the cassette player .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0,claritin used to be the best thing around .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0,however signal between transmitter and receiver does not work between insulated patio glass door .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,0,just a bloody mess .,0,1,1,2,1,0,1,0,0,0,0.142857,0.285714,0.142857,0.0,0.142857,0.0,0.0,0.0
1035,0,i contacted the company,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,1,and they said that the shipment had been lost .,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1036,0,"while it would be easy to give crush the new title of two weddings and a funeral , it 's a far more thoughtful film than any slice of hugh grant whimsy .",1,1,0,0,0,1,1,0,3,1,0.0,0.0,0.0,0.111111,0.111111,0.0,0.333333,0.111111
1037,0,pray 's film works well,1,2,0,0,1,1,0,1,1,1,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.166667
1037,1,and will appeal even to those who are n't too familiar with turntablism .,1,2,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333
1038,0,really confused ppl riding with me at first .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,0,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia 's film history .",1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1040,0,"oft-described as the antidote to american pie-type sex comedies , it actually has a bundle in common with them , as the film diffuses every opportunity for a breakthrough",0,1,0,0,0,1,0,0,2,3,0.0,0.0,0.0,0.111111,0.0,0.0,0.222222,0.333333
1041,0,"greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past ,",1,2,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
1041,1,"and he is matched by schweig , who carries the film on his broad , handsome shoulders .",1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1042,0,birds or squirrels . tried num_num different kinds of bird food .,0,1,0,0,0,2,0,0,2,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
1043,0,it 's one of the saddest films i have ever seen that still manages to be uplifting,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,1,but not overly sentimental .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,0,the did not a aborb water at all .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,0,i ll just stick with a good mayo,0,2,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1045,1,and skip the bacon .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,0,"... a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0,"like showdown : legends of wrestling , it has too many glitches to count .",0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
1048,0,"that said ,  the mic did pic up everything it could .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0,... an inviting piece of film .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1050,0,"without a strong script and energetic acting , dogma films can produce the same sleep-inducing effects as watching your neighbor 's home videos .",0,1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667
1051,0,and i have tried a lot of them .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0,spend the extra bucks,0,2,0,0,1,0,0,1,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
1052,1,and get the chopat knee bands .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0,eight crazy nights is a showcase for sandler 's many talents .,1,1,1,0,1,0,1,0,0,0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0
1054,0,the movie bounces all over the map .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0,it works as expected and is just the right size for the camper .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056,0,i am so glad we chose this one .,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
1057,0,i can use a creamy concealer on it .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,0,"worse ,  the controls are so confusing that it gives me a headache .",0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
1059,0,"compelling as it is exotic , fast runner has a plot that rivals shakespeare for intrigue , treachery and murder .",1,1,2,1,3,0,2,3,0,1,0.117647,0.058824,0.176471,0.0,0.117647,0.176471,0.0,0.058824
1060,0,"i kept thinking over and over again , ' i should be enjoying this . '",0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
1061,0,a fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .,1,1,0,0,1,1,1,2,2,1,0.0,0.0,0.090909,0.090909,0.090909,0.181818,0.181818,0.090909
1062,0,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,1,1,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.111111,0.0,0.0,0.222222,0.111111
1063,0,rainy days and movies about the disintegration of families always get me down .,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1064,0,"a smart , sweet and playful romantic comedy .",1,1,1,0,0,3,0,2,3,2,0.071429,0.0,0.0,0.214286,0.0,0.142857,0.214286,0.142857
1065,0,a cumbersome,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1065,1,and cliche-ridden movie greased with every emotional device known to man .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,0,"as hugh grant says repeatedly throughout the movie , ` lovely !",1,1,0,0,0,2,1,1,2,2,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.2
1067,0,one thing is the amazingly poor unit a . i .,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0
1068,0,simple !  does the job it was intended for .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333
1069,0,i d rather tie a towel around my neck as a cape .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0,a yarn that respects the marvel version without becoming ensnared by it .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
1071,0,i first used it on my hands and fingers .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,0,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager .",1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
1073,0,barely goes beyond comic book status .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0,"droll caper-comedy remake of `` big deal on madonna street '' that 's a sly , amusing , laugh-filled little gem in which the ultimate `` bellini '' begins to look like a `` real kaputschnik . ''",1,1,1,1,1,3,1,1,2,2,0.055556,0.055556,0.055556,0.166667,0.055556,0.055556,0.111111,0.111111
1075,0,amazon does not provide enough information about this press .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
1076,0,it 's a terrific american sports movie and dennis quaid is its athletic heart .,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1077,0,do not buy . i didn t expect much because of the cost .,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
1078,0,"great for about anything you want to shred ,  cut or mix .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,0,extremely dumb .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0,any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,0,also cheaper than going to the grocery store .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1082,0,i use it for my line of work,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,1,and it stands up .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0,"the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,0,this cuts down on waste,1,2,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1084,1,and you don t have to ingest harmful propellants .,1,2,1,1,1,0,1,0,1,0,0.142857,0.142857,0.142857,0.0,0.142857,0.0,0.142857,0.0
1085,0,i purchased the screen protectors for my evo .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1086,0,the case fit okay,0,2,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
1086,1,but not attractive at all .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,0,this will compete with any top of the line knife you can buy .,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333
1088,0,a fascinating and fun film .,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
1089,0,serry does a fine job of capturing the climate of the times,1,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1089,1,"and , perhaps unwittingly , relating it to what is happening in america in 2002 .",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0,"expect to be reminded of other , better films , especially seven , which director william malone slavishly copies .",0,1,0,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.142857,0.285714,0.142857
1091,0,"a trashy , exploitative , thoroughly unpleasant experience .",0,1,0,2,0,0,1,0,0,0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0
1092,0,i hate this movie,0,1,1,1,1,0,1,0,0,0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
1093,0,i have been missing out !  this thing is so sharp .,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
1094,0,i think that dsp manager is the stock one for android phones .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0,this product was not in functioning condition when delivered .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,0,easily moved to various locations depending on need .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,0,some movies are like a tasty hors-d'oeuvre ; this one is a feast .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,0,i would buy again if the shipping wasnt so long .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,0,maybe it just needs broken in and some fine fitting .,0,1,1,0,1,1,1,0,1,1,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.125
1100,0,i think the sensor is reading carpet fibers its sucking up as dirt .,1,1,0,1,0,0,0,0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0
1101,0,i admired this work a lot .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,0,"nair stuffs the film with dancing , henna , ornamentation , and group song ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,1,but her narrative clich??s and telegraphed episodes smell of old soap opera .,0,2,2,1,1,1,1,1,1,1,0.181818,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
1103,0,"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1104,0,"with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1105,0,"in that short time ,  he ripped one wing off the toy .",0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,0,"this extremely unfunny film clocks in at 80 minutes ,",0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,1,but feels twice as long .,0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,0,good ol' urban legend stuff .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1108,0,does increase volume,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,1,but does not feel nice to the touch .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,0,"-lrb- t -rrb- hose same extremes prevent us from taking its message seriously ,",0,2,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1109,1,and the stepford wives mentality does n't work in a modern context .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,0,"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0
1111,0,the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,0,"it smacks of purely commercial motivation , with no great love for the original .",0,1,1,0,0,1,0,0,1,0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0
1113,0,i guess you could say so what it s a ladle .,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,0,"jason x has cheesy effects and a hoary plot ,",1,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1114,1,"but its macabre , self-deprecating sense of humor makes up for a lot .",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,0,"the story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly - stunning insight that crime does n't pay .",0,1,1,0,0,1,0,0,2,1,0.125,0.0,0.0,0.125,0.0,0.0,0.25,0.125
1116,0,it works for maybe a few minutes,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,1,and wears off quickly .,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1117,0,i d suggest anyone looking to purchase linksys products look into netgear instead .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,0,dawdles,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,1,and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,0,2,1,0,1,0,1,2,1,0,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.0
1119,0,it s almost like putting the phone into a high end pair of socks .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,0,"it almost fit ,",0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,1,but not enough to snap completely together,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2,and fit .,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,0,the whole thing gets hot when you use it .,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,0,"the charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin .",0,1,1,0,0,0,1,0,1,0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0
1123,0,demands too much of most viewers .,0,1,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,0,the title 's lameness should clue you in on how bad the movie is .,0,1,1,1,1,0,1,0,1,1,0.125,0.125,0.125,0.0,0.125,0.0,0.125,0.125
1125,0,the quality of materials and workmanship is noticeably less .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,0,it 's a great deal of sizzle and very little steak .,0,1,1,0,0,1,0,1,1,1,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
1127,0,i would have given this five stars except for the only complaint i had .,1,1,1,0,0,1,0,0,1,1,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667
1128,0,"others may find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeding .",0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,0,amazon was good to give me a refund right away .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1130,0,although once you go a little past halfway the quality gets a little worse .,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
1131,0,washing it is a breeze,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,1,and just takes a second .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,0,exactly what i need for my phone and at the best price possible .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0,i purchased it from one of the first  infomercials  .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,0,glad i went for this one over some of the less expensive ones .,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
1135,0,"i m tired of cheaply made ,  high priced appliances .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,0,i don t know why it has all the good reviews .,0,1,0,0,0,1,0,1,2,1,0.0,0.0,0.0,0.142857,0.0,0.142857,0.285714,0.142857
1137,0,nothing plot-wise is worth e-mailing home about .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,0,a very funny movie .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,0,"lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .",1,1,1,1,1,0,1,1,0,0,0.142857,0.142857,0.142857,0.0,0.142857,0.142857,0.0,0.0
1140,0,"great case ,  easy to use and very durable .",1,1,0,0,1,0,1,0,1,0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0
1141,0,they send you num_num because each one lasts about two days .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,0,fans of nijinsky will savor every minute of cox 's work .,1,1,0,1,0,1,1,0,1,1,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.166667
1143,0,she could have decorated her carrying case herself .,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
1144,0,loved the deffender case hated the apple phone .,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
1145,0,mckay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness,0,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1146,0,"before long , the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon .",0,1,0,0,1,0,1,0,2,2,0.0,0.0,0.142857,0.0,0.142857,0.0,0.285714,0.285714
1147,0,"the film 's 45-minute running time stops shy of overkill ,",0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1147,1,though viewers may be more exhausted than the athletes onscreen .,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0
1148,0,the product is not durable,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
