row_id,TEXT,LABEL,Polarity_Score,irony_score
1026,this is the best american movie about troubled teens since 1998 's whatever .,1,0.1667,0.896046877
1027,save yourself some time and money and skip this product .,0,0,0.217672467
1028,a little too pat for its own good .,0,0.3708,0.133794546
1029,"i will always have slight pain ,  no matter what .",0,-0.1667,0.303643763
1030,"that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .",1,-0.0033,0.399829268
1031,i adjusted the volumes on the ipod and the cassette player .,0,0,0.271130681
1032,claritin used to be the best thing around .,0,1,0.871764839
1033,however signal between transmitter and receiver does not work between insulated patio glass door .,1,0,0.203918874
1034,just a bloody mess .,0,-0.4875,0.283783376
1035,i contacted the company and they said that the shipment had been lost .,0,0,0.289525628
1036,"while it would be easy to give crush the new title of two weddings and a funeral , it 's a far more thoughtful film than any slice of hugh grant whimsy .",1,0.3139,0.105684221
1037,pray 's film works well and will appeal even to those who are n't too familiar with turntablism .,1,0.375,0.358053505
1038,really confused ppl riding with me at first .,1,-0.075,0.43353498
1039,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia 's film history .",1,0.35,0.274771333
1040,"oft-described as the antidote to american pie-type sex comedies , it actually has a bundle in common with them , as the film diffuses every opportunity for a breakthrough",0,-0.1,0.761080623
1041,"greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders .",1,0.1825,0.121757209
1042,birds or squirrels . tried num_num different kinds of bird food .,0,0,0.120495439
1043,it 's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .,1,-0.25,0.104067504
1044,the did not a aborb water at all .,0,0,0.098513484
1045,i ll just stick with a good mayo and skip the bacon .,0,0.7,0.081472874
1046,"... a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .",0,-0.0938,0.264341712
1047,"like showdown : legends of wrestling , it has too many glitches to count .",0,0.5,0.183406889
1048,"that said ,  the mic did pic up everything it could .",1,0,0.703283548
1049,... an inviting piece of film .,1,0,0.700669646
1050,"without a strong script and energetic acting , dogma films can produce the same sleep-inducing effects as watching your neighbor 's home videos .",0,0.2333,0.555211425
1051,and i have tried a lot of them .,1,0,0.361168265
1052,spend the extra bucks and get the chopat knee bands .,0,0,0.364199102
1053,eight crazy nights is a showcase for sandler 's many talents .,1,-0.05,0.644139767
1054,the movie bounces all over the map .,0,0,0.489646912
1055,it works as expected and is just the right size for the camper .,1,0.0929,0.086452663
1056,i am so glad we chose this one .,1,0.5,0.34251833
1057,i can use a creamy concealer on it .,0,0,0.11793524
1058,"worse ,  the controls are so confusing that it gives me a headache .",0,-0.35,0.67614609
1059,"compelling as it is exotic , fast runner has a plot that rivals shakespeare for intrigue , treachery and murder .",1,0.3333,0.412550867
1060,"i kept thinking over and over again , ' i should be enjoying this . '",0,0.5,0.513599813
1061,a fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .,1,0.4,0.197284341
1062,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,1,-0.1,0.179307282
1063,rainy days and movies about the disintegration of families always get me down .,0,-0.1556,0.869318247
1064,"a smart , sweet and playful romantic comedy .",1,0.1881,0.380326807
1065,a cumbersome and cliche-ridden movie greased with every emotional device known to man .,0,0,0.587756753
1066,"as hugh grant says repeatedly throughout the movie , ` lovely !",1,0.625,0.688284039
1067,one thing is the amazingly poor unit a . i .,0,-0.4,0.267911792
1068,simple !  does the job it was intended for .,1,0,0.960986435
1069,i d rather tie a towel around my neck as a cape .,0,0,0.105624437
1070,a yarn that respects the marvel version without becoming ensnared by it .,1,0.175,0.263477981
1071,i first used it on my hands and fingers .,0,0.25,0.407256722
1072,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager .",1,0,0.725690365
1073,barely goes beyond comic book status .,0,0.15,0.176654994
1074,"droll caper-comedy remake of `` big deal on madonna street '' that 's a sly , amusing , laugh-filled little gem in which the ultimate `` bellini '' begins to look like a `` real kaputschnik . ''",1,0.1225,0.517270505
1075,amazon does not provide enough information about this press .,0,0,0.294023573
1076,it 's a terrific american sports movie and dennis quaid is its athletic heart .,1,0,0.764078081
1077,do not buy . i didn t expect much because of the cost .,0,0.2,0.023398221
1078,"great for about anything you want to shred ,  cut or mix .",1,0.8,0.055376947
1079,extremely dumb .,0,-0.375,0.534900844
1080,any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes .,0,0,0.414942682
1081,also cheaper than going to the grocery store .,1,0,0.781874597
1082,i use it for my line of work and it stands up .,1,0,0.448215902
1083,"the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife .",1,0.3833,0.59674716
1084,this cuts down on waste and you don t have to ingest harmful propellants .,1,-0.1778,0.811126769
1085,i purchased the screen protectors for my evo .,1,0,0.501262426
1086,the case fit okay but not attractive at all .,0,0.1667,0.079074204
1087,this will compete with any top of the line knife you can buy .,1,0.5,0.20188731
1088,a fascinating and fun film .,1,0.5,0.674622715
1089,"serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in america in 2002 .",1,0.4167,0.846190333
1090,"expect to be reminded of other , better films , especially seven , which director william malone slavishly copies .",0,0.125,0.474505246
1091,"a trashy , exploitative , thoroughly unpleasant experience .",0,-0.475,0.27095592
1092,i hate this movie,0,-0.8,0.470525742
1093,i have been missing out !  this thing is so sharp .,1,-0.1875,0.81026119
1094,i think that dsp manager is the stock one for android phones .,1,0,0.466653705
1095,this product was not in functioning condition when delivered .,0,0,0.119069874
1096,easily moved to various locations depending on need .,1,0.2167,0.092749178
1097,some movies are like a tasty hors-d'oeuvre ; this one is a feast .,1,0,0.376973689
1098,i would buy again if the shipping wasnt so long .,1,-0.05,0.140259743
1099,maybe it just needs broken in and some fine fitting .,0,0.1722,0.173255146
1100,i think the sensor is reading carpet fibers its sucking up as dirt .,1,0,0.280827522
1101,i admired this work a lot .,1,0,0.199024796
1102,"nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clich??s and telegraphed episodes smell of old soap opera .",0,0.1,0.515987098
1103,"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0,0.158938825
1104,"with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",1,0.3167,0.176430583
1105,"in that short time ,  he ripped one wing off the toy .",0,0,0.707064927
1106,"this extremely unfunny film clocks in at 80 minutes , but feels twice as long .",0,-0.0875,0.620722592
1107,good ol' urban legend stuff .,1,0.35,0.966076255
1108,does increase volume but does not feel nice to the touch .,0,0.6,0.116332948
1109,"-lrb- t -rrb- hose same extremes prevent us from taking its message seriously , and the stepford wives mentality does n't work in a modern context .",0,-0.0444,0.183572352
1110,"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",1,0,0.164142191
1111,the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .,1,0.25,0.620220184
1112,"it smacks of purely commercial motivation , with no great love for the original .",0,0.1187,0.370509624
1113,i guess you could say so what it s a ladle .,1,0,0.078918993
1114,"jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .",1,-0.5,0.253635526
1115,"the story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly - stunning insight that crime does n't pay .",0,0.4583,0.308001518
1116,it works for maybe a few minutes and wears off quickly .,0,0.0667,0.736805022
1117,i d suggest anyone looking to purchase linksys products look into netgear instead .,0,0,0.229160547
1118,dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,0,-0.1,0.257464588
1119,it s almost like putting the phone into a high end pair of socks .,1,0.16,0.534320474
1120,"it almost fit ,  but not enough to snap completely together and fit .",0,0.225,0.242641568
1121,the whole thing gets hot when you use it .,1,0.225,0.247331083
1122,"the charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin .",0,-0.05,0.469962537
1123,demands too much of most viewers .,0,0.5,0.511924505
1124,the title 's lameness should clue you in on how bad the movie is .,0,-0.7,0.257897615
1125,the quality of materials and workmanship is noticeably less .,0,-0.1667,0.45330286
1126,it 's a great deal of sizzle and very little steak .,0,0.2781,0.133168638
1127,i would have given this five stars except for the only complaint i had .,1,-0.15,0.076657295
1128,"others may find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeding .",0,0,0.479838848
1129,amazon was good to give me a refund right away .,0,0.4929,0.849989891
1130,although once you go a little past halfway the quality gets a little worse .,1,-0.2562,0.143290579
1131,washing it is a breeze and just takes a second .,1,0,0.271925986
1132,exactly what i need for my phone and at the best price possible .,1,0.4167,0.115426183
1133,i purchased it from one of the first  infomercials  .,1,0.25,0.789305985
1134,glad i went for this one over some of the less expensive ones .,1,-0.0556,0.204314768
1135,"i m tired of cheaply made ,  high priced appliances .",0,0.0533,0.534870505
1136,i don t know why it has all the good reviews .,0,0.7,0.450882435
1137,nothing plot-wise is worth e-mailing home about .,0,0.3,0.23811537
1138,a very funny movie .,1,0.325,0.925947547
1139,"lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .",1,0.6,0.956788659
1140,"great case ,  easy to use and very durable .",1,0.4778,0.48865819
1141,they send you num_num because each one lasts about two days .,0,0,0.574200511
1142,fans of nijinsky will savor every minute of cox 's work .,1,0,0.901355565
1143,she could have decorated her carrying case herself .,0,0,0.326441407
1144,loved the deffender case hated the apple phone .,1,-0.1,0.363838971
1145,mckay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness,0,-0.175,0.317164719
1146,"before long , the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon .",0,0.0091,0.613872051
1147,"the film 's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen .",0,-0.1333,0.208123624
1148,the product is not durable but it might just be the one i received .,0,0,0.076813281
1149,"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story 's inability to create interest .",1,0,0.265137732
1150,more creative than num_extend dont think so !  but still a great product .,1,0.6417,0.440795243
1151,"day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs .",1,0.1583,0.182377279
1152,i also prefered the blade weight and thickness of the wustof .,1,0,0.038740575
1153,"suffers from rambling , repetitive dialogue and the visual drabness endemic to digital video .",0,-0.2125,0.411129117
1154,"there are weird resonances between actor and role here , and they 're not exactly flattering .",0,-0.3125,0.093172193
1155,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,1,-0.125,0.363446355
1156,"earns its laughs from stock redneck ` types ' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing .",1,0.2,0.673974574
1157,"it 's best to avoid imprisonment with the dull , nerdy folks that inhabit cherish .",0,0.3542,0.440668702
1158,this is simply the most fun you 'll ever have with a documentary !,1,0.2,0.807425857
1159,mine fit perfectly on my linen closet door with no securing necessary .,1,0.4667,0.270416915
1160,-lrb- an -rrb- hilarious romantic comedy .,1,0.25,0.493587554
1161,i bought them and find them pretty annoying .,0,-0.275,0.182353199
1162,"when the plot kicks in , the film loses credibility .",0,-0.3,0.395567
1163,what could and should have been biting and droll is instead a tepid waste of time and talent .,0,-0.2,0.060350716
1164,"as -lrb- the characters -rrb- get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound .",0,0.1167,0.210785449
1165,i like almost everything except cucumber juice  echhh  .,1,0,0.590681255
1166,"i will still continue to use philosophy products ,  just not this one .",0,0,0.351992249
1167,"well worth the money ,  wouldn t want to be without it .",1,0.3,0.054696739
1168,because these knives will greatly appreciate on the collector s market .,0,0.8,0.334786594
1169,comes with a  towel  to clean the phone before placement .,1,0.3667,0.208333611
1170,a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul .,1,1,0.126963139
1171,am very disappointed that i still can t wear my shoes !  .,0,-1,0.74084264
1172,a long slog for anyone but the most committed pokemon fan .,0,0.225,0.1871503
1173,quick : who wants to see a comedy about shoddy airport security ?,0,0.0778,0.247637212
1174,put num_num quart of water into the machine .,1,0,0.160167515
1175,because it is definitely not worth full price .,0,0.1,0.05076319
1176,i hope it will be a better choice .,0,0.5,0.189974427
1177,i ve used it twice and it has stopped working .,0,0,0.213336527
1178,"technically , the film is about as interesting as an insurance commercial .",0,0.1667,0.680783749
1179,you 're better off staying home and watching the x-files .,0,0.5,0.524797559
1180,"by the end , i was looking for something hard with which to bludgeon myself unconscious .",0,-0.2917,0.067112863
1181,i use this as a little office supply shelf .,1,-0.1875,0.12653923
1182,i didn t have the rust problems that others had .,0,0,0.157400012
1183,i ordered it and it was delivered well in time .,1,0,0.45548135
1184,the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year .,1,0.375,0.255234897
1185,vividly conveys both the pitfalls and the pleasures of over-the-top love .,1,0.0417,0.611692786
1186,"the makers of divine secrets of the ya-ya sisterhood should offer a free ticket -lrb- second prize , of course , two free tickets -rrb- to anyone who can locate a genuinely honest moment in their movie .",0,0.35,0.211055398
1187,"hilarious , touching and wonderfully dyspeptic .",1,0.6667,0.676391661
1188,"however ,  this is an example of how rosle got it right .",1,0.2857,0.895855665
1189,i have purchased fairly cheap holders from motorola and they lasted a while .,0,0.4,0.344128311
1190,"even if you ca n't pronounce `` gyro '' correctly , you 'll appreciate much of vardalos ' humor , which transcends ethnic boundaries .",1,0.2,0.118879616
1191,then along came this zester which i use constantly .,1,0,0.619866908
1192,i use this with afresh to clean my cook top .,1,0.4333,0.221218765
1193,this cover does exactly what it is designed to do .,1,0.25,0.879175544
1194,the copper finish is coated with a clear plastic to prevent oxidation .,1,0.1,0.216770291
1195,"at nearly three hours , the whole of safe conduct is less than the sum of its parts .",0,0.1583,0.18223995
1196,taking it out of the box i found the design to be awkward .,0,-0.6,0.152551234
1197,i guess it fails in the truth department on its advertising .,0,-0.5,0.876774848
1198,"went to the second one using the same method ,  no go .",0,0,0.220885575
1199,the tenderness of the piece is still intact .,1,0,0.054730296
1200,fair price . x x x x x x x x xx x .,1,0.7,0.154964805
1201,all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility .,0,-0.2852,0.367333829
1202,i feel like i have a new phone .,1,0.1364,0.213134944
1203,"it moves plenty of air ,  oscillating between two rooms .",1,0,0.2264691
1204,disappointed as i expected to received candy that would last a long time .,0,-0.225,0.228962958
1205,"the result is solemn and horrifying , yet strangely detached .",0,-0.475,0.23781848
1206,i m a fan of symbian and find it easy to operate .,1,0.4333,0.453578174
1207,"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",0,-0.04,0.370061457
1208,"never quite transcends jokester status ... and the punchline does n't live up to barry 's dead-eyed , perfectly chilled delivery .",0,0.5682,0.256314337
1209,"i like neutrogena products as a rule ,  so this was a disappointment .",0,-0.6,0.747103214
1210,it scrolls way too easily and way too smoothly .,0,0.4167,0.255025327
1211,the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .,0,0.35,0.699659526
1212,it could be that i live in an apartment with hills and trees around .,0,0.1364,0.203151882
1213,this is how you use special effects .,1,0.3571,0.887572944
1214,they come with full instructions and not much more to say .,1,0.05,0.143039584
1215,rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .,1,0.1,0.329693258
1216,"it s still going great ,  i just needed more capacity .",1,0.65,0.570399523
1217,"this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",0,0.5,0.534744859
1218,"it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .",0,-0.1,0.454013288
1219,surely not worth what was paid for it by half .,0,-0.1583,0.083793998
1220,"kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .",0,0.2,0.583414495
1221,"it almost plays like solaris , but with guns and jokes .",1,0,0.800433576
1222,what was subtle and mystifying in the novella is now broad and farcical .,0,-0.2236,0.369277239
1223,making seperation and cross contamination containment a very easy .,1,0.2817,0.946161449
1224,"sharp , lively , funny and ultimately sobering film .",1,0.0417,0.172205508
1225,you might not buy the ideas .,0,0,0.103667259
1226,julia is played with exasperating blandness by laura regan .,0,0,0.615377128
1227,it keeps it the coffee hot and fresh for hours .,1,0.275,0.362396777
1228,white in the refrigerator a couple of days longer .,1,0,0.170181572
1229,not a bad journey at all .,1,0.35,0.205367029
1230,there 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .,1,0.3,0.194389105
1231,the film is like a series of beginnings and middles that never take off .,0,0,0.300413072
1232,"when a film is created solely because it 's a marketable product , soulless and ugly movies like this are the result .",0,-0.7,0.75055927
1233,i like that is is durable and washable .,1,0,0.138043761
1234,it s very easy to use and very dependable .,1,0.3817,0.551530957
1235,this product does what it is suppose to do .,1,0,0.8906129
1236,so what it comes down to is that u get what u paid for .,0,-0.1556,0.196125686
1237,with sliced cheese in lieu of french bread on a fruit and cheese plate .,0,0,0.292545319
1238,returned product but from what i ve heard it does the job .,0,0,0.46910888
1239,i bought this for my num_num month old from santa for christmas .,0,0.1,0.118979275
1240,"with generic sets and b-grade special effects , jason is about as convincing on the sci-fi front as tv 's defunct cleopatra 2525 .",0,0.2857,0.351982296
1241,` enigma ' is a good name for a movie this delibrately obtuse and unapproachable .,0,0.7,0.484409571
1242,i have had no problem with either piece and highly recommend the products .,1,0.16,0.038488865
1243,"if there 's a way to effectively teach kids about the dangers of drugs , i think it 's in projects like the -lrb- unfortunately r-rated -rrb- paid .",1,0.05,0.410785079
1244,another rent installment for the ian fleming estate .,0,0,0.896175027
1245,i guess maybe there are some people that this product could help .,0,0,0.24449563
1246,because it s too big for my cup holder .,0,0,0.140489638
1247,make sure the pins line up with the contacts .,1,0.5,0.179544568
1248,"cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate vincent 's days",1,1,0.898258328
1249,"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",1,0.1111,0.350628138
1250,"first ,  without the extension they are very short .",0,0.125,0.261693358
1251,the buttons to extend the arms worked exactly one time before breaking .,0,0.25,0.754149735
1252,it 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .,1,0,0.341329575
1253,"it tries too hard , and overreaches the logic of its own world .",0,0.0694,0.170567632
1254,the talents of the actors helps `` moonlight mile '' rise above its heart-on-its-sleeve writing .,1,0,0.383291423
1255,"look , this is a terrific flick replete with dazzling camera-work , dancing and music .",1,0.375,0.825245082
1256,the jawbone may perform admirably as far as technology .,0,0.1,0.832493663
1257,i bought three of these units to place in our home .,1,0,0.211241901
1258,it has the courage to wonder about big questions with sincerity and devotion .,1,0,0.511078894
1259,my dog has started to become anxious at bedtime .,0,-0.25,0.401193976
1260,it 's one of the most honest films ever made about hollywood .,1,0.55,0.780263066
1261,i mean she felt apart she broked down in a hundred pieces .,0,-0.234,0.082131386
1262,it can t be tightened at that point to fix it .,1,0,0.039536893
1263,tastes in between the classic american blonde ale and cowboy golden lager .,1,0.1167,0.082487345
1264,"makes s&m seem very romantic , and maggie gyllenhaal is a delight .",1,0,0.823571026
1265,"it represents better-than-average movie-making that does n't demand a dumb , distracted audience .",1,-0.375,0.617161989
1266,"though avary has done his best to make something out of ellis ' nothing novel , in the end , his rules is barely worth following .",0,0.4333,0.311489999
1267,"what you get with empire is a movie you 've seen many times before , repackaged as new material because there is a latino in the lead .",0,0.3182,0.700065434
1268,it was just one and that s not a big deal .,1,0,0.080498636
1269,product arrived on time and was wrapped well .,1,0,0.266550541
1270,culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .,0,0.2667,0.282263637
1271,"flavor :  it has some tangy notes ,  and overall not bad .",0,0.175,0.209088922
1272,offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .,1,0.1333,0.382621527
1273,"i like the oster steamer ,  it does everything it claim to do .",1,0,0.926886797
1274,worth the effort to watch .,1,0.3,0.348385572
1275,"unfortunately , as a writer , mr. montias is n't nearly as good to his crew as he is as a director or actor .",0,0.1,0.241106927
1276,no need to find storage place because it fits in any shallow drawer .,1,-0.3333,0.088294446
1277,"philip k. dick must be turning in his grave , along with my stomach .",0,0,0.095307946
1278,one great feature is that the spatula head is removable for east cleaning .,1,0.8,0.920190632
1279,then she said  well you ordered the pu which is what you got .,0,0,0.629446626
1280,the unit itself rests like a necklace around your neck .,1,0,0.126115739
1281,a compelling journey ... and `` his best friend remembers '' is up there with the finest of specials .,1,0.65,0.308293283
1282,camera fell of it after a few uses .,0,-0.2,0.357177377
1283,"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",1,0.1788,0.688292086
1284,this time kaufman 's imagination has failed him .,0,-0.5,0.484106362
1285,"i still have privacy screen ,  after num_num months .",1,0,0.356649458
1286,"an absorbing , slice-of-depression life that touches nerves and rings true .",1,0.275,0.364826918
1287,"workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .",1,0.1688,0.267679453
1288,it is great if you have more than one guest to serve .,1,0.65,0.704647422
1289,"hilarious , acidic brit comedy .",1,0.5,0.962994099
1290,"yes ,  they are light ,  and are not durable at all .",0,0.4,0.310415149
1291,it was not as good as our much cheaper model .,0,0.45,0.194444358
1292,it was the finger next to his hole finger .,1,0,0.195427895
1293,th product features and editorial review spell germany as the origin of manufacture .,0,0,0.8751086
1294,obviously the margin of safety  from overflow  is much smaller .,1,0,0.300035775
1295,it works great and i am very happy with it .,1,0.9,0.828656614
1296,escapism in its purest form .,1,0,0.802768469
1297,this is called cheating !  i expected canister with fuel at least .,0,-0.2,0.578141391
1298,"hey , who else needs a shower ?",0,0,0.086416245
1299,very impressed than within a minute incorporated all ingredients to perfection .,1,1,0.211565673
1300,"george , hire a real director and good writers for the next installment , please .",0,0.3,0.209377587
1301,i love cooking and you need sharp knives when cooking .,1,0.1875,0.763938785
1302,the thrill is -lrb- long -rrb- gone .,0,-0.05,0.063527465
1303,"its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .",0,-0.0625,0.581602037
1304,"this pep-talk for faith , hope and charity does little to offend , but if saccharine earnestness were a crime , the film 's producers would be in the clink for life .",0,-0.1875,0.527936757
1305,"it virtually defines a comedy that 's strongly mediocre , with funny bits surfacing every once in a while .",0,-0.125,0.53577888
1306,i haven t had any problems with teflon flaking off .,1,0,0.128725529
1307,quite funny for the type of movie it is ...,1,0.25,0.690899551
1308,there is no warming plate in the unit but it doesn t need one .,1,0,0.079847276
1309,"it 's badly acted , blandly directed , and could have been scripted by someone who just graduated from elementary school .",0,-0.1889,0.204135597
1310,"after that , it just gets stupid and maudlin .",0,-0.8,0.272457838
1311,good movie .,1,0.7,0.838949978
1312,it is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .,1,0.1,0.764616549
1313,and it s much much cheaper than getting it at the cusinart parts site .,1,0.2,0.659478247
1314,"is n't quite the equal of woo 's best earlier work , but it 's easily his finest american film ... comes close to recapturing the brilliance of his hong kong films .",1,0.2867,0.05698806
1315,"the movie is well shot and very tragic , and one to ponder after the credits roll .",1,-0.975,0.090707779
1316,it s a very good quality at a reasonalbe price .,1,0.91,0.349791706
1317,"but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .",0,-0.5833,0.126543701
1318,"for the most part , i spy was an amusing lark that will probably rank as one of murphy 's better performances in one of his lesser-praised movies .",1,0.2,0.109997034
1319,a refreshingly authentic coming-of-age tale .,1,0.5,0.685178101
1320,an unabashedly schmaltzy and thoroughly enjoyable true story .,1,0.425,0.723277092
1321,i would have hated to put disposable filters every time when using coffee maker .,1,-0.9,0.194501936
1322,the braun has it all . this is my second programmable flavorselect .,1,0,0.228512585
1323,"i doubt anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on video by then .",0,0.2,0.063028991
1324,would suggest using one of the toy bubblers amazon sells .,0,0,0.299441159
1325,"however ,  i feel civilization iv is most definitely not an improvement overall .",0,0.1667,0.281376064
1326,"love this mixer ,  wasn t near as loud as some were saying .",1,0.2333,0.242877126
1327,just wipe the plates with a paper towel .,1,0,0.465517282
1328,it makes it easy and neat to store and access all of your scarves .,1,0.4333,0.809264541
1329,the tiny green light on one side is very bright when fully charged .,1,0.2775,0.615524709
1330,i agree with the others that this was tough to open .,0,-0.1944,0.07614702
1331,i have had to replace the paddles as they wore out .,1,0,0.082365036
1332,"and after all that ,  the base broke too .",0,-0.8,0.859021008
1333,denis and co-writer michele petin 's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing .,1,0.75,0.143434405
1334,the radtach procable num_num inch dock extender works only part way .,0,0,0.23270756
1335,it should reconnect easily when you are in the num_extend,1,0.4333,0.10275954
1336,"renner 's performance as dahmer is unforgettable , deeply absorbing .",1,0.5,0.210424006
1337,enough similarities to gymkata and howie long 's firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .,0,-0.025,0.193273664
1338,"although very much like the first movie based on j.k. rowling 's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .",1,0.4183,0.192513824
1339,need a cheap car charger and it seems to do the job .,1,0.4,0.561752319
1340,fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,1,0.475,0.417039573
1341,"s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1,0.24,0.13448602
1342,"shamelessly sappy and , worse , runs away from its own provocative theme .",0,0.1,0.279033661
1343,"ekobrew ,  the coffee always stays in that bottom wedge section .",0,0,0.85071516
1344,adds some bulk to phone but not a large amount .,1,-0.1071,0.049658835
1345,we love that it can go straight from the stove top to the oven .,1,0.4,0.844393075
1346,these tongs seem to have the locking mechanism backwards .,1,0,0.415976644
1347,"the makers have forsaken the entertaining elements of the original and , instead , rehash old jokes and leave any life at the doorstep .",0,0.2312,0.535079896
1348,i had high hopes for this product since i bruise easily .,0,0.2967,0.731744349
1349,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .,1,0.3833,0.533742487
1350,"but it s not bad for wireless ,  i ve had worse .",1,-0.025,0.429821014
1351,"newton draws our attention like a magnet , and acts circles around her better known co-star , mark wahlberg .",1,0.5,0.749422848
1352,i felt i must have missed something if the reviews were so good .,0,0.7,0.499033928
1353,"city by the sea is the cinematic equivalent of defensive driving : it 's careful , conscientious and makes no major mistakes .",1,-0.0438,0.665020645
1354,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear .,0,-0.2333,0.127573013
1355,"roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .",1,0.25,0.436013043
1356,"either you will like it ,  or you won t .",1,0,0.194913924
1357,"glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism .",0,0,0.898726583
1358,`` collateral damage '' goes by the numbers and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief,0,-0.0583,0.775640666
1359,i had installed two of these for the front entrance of our house .,1,0,0.53153789
1360,"this miserable excuse of a movie runs on empty , believing flatbush machismo will get it through .",0,-0.3833,0.85377115
1361,sometimes i m there for up to num_num hours .,1,0,0.173009098
1362,that s what it does and it does it well .,1,0,0.830891728
1363,"daring , mesmerizing and exceedingly hard to forget .",1,0.0042,0.134023547
1364,the head set is quite comfortable  at least for me  .,1,0.05,0.63006413
1365,"though ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention .",0,0.5813,0.063555002
1366,"one of the most haunting , viciously honest coming-of-age films in recent memory .",1,0.3667,0.577816546
1367,"smart science fiction for grown-ups , with only a few false steps along the way .",1,-0.0964,0.823116302
1368,since that time i have replaced the game .,0,-0.4,0.172050118
1369,it 's laughing at us .,0,0,0.636658609
1370,"much of the way , though , this is a refreshingly novel ride .",1,0.35,0.173821449
